date,id,location,quality,remark,source,lat,long
2020-06-25,999293,Uster / Strandbad Uster,Ausgezeichnet,,Kantonales Labor Zürich,8.690639706,47.34131925
2020-07-23,999293,Uster / Strandbad Uster,Ausgezeichnet,,Kantonales Labor Zürich,8.690639706,47.34131925
2020-08-20,999293,Uster / Strandbad Uster,Ausgezeichnet,,Kantonales Labor Zürich,8.690639706,47.34131925
2021-05-27,999293,Uster / Strandbad Uster,Ausgezeichnet,,Kantonales Labor Zürich,8.690639706,47.34131925
2021-06-24,999293,Uster / Strandbad Uster,Ausgezeichnet,,Kantonales Labor Zürich,8.690639706,47.34131925
2021-05-27,999294,Uster / Einmündung Aabach,Ausgezeichnet,,Kantonales Labor Zürich,8.689203251,47.35004244
2021-06-24,999294,Uster / Einmündung Aabach,Ausgezeichnet,,Kantonales Labor Zürich,8.689203251,47.35004244
2019-07-18,999294,Uster / Einmündung Aabach,Ausgezeichnet,,Kantonales Labor Zürich,8.689203251,47.35004244
2019-08-15,999294,Uster / Einmündung Aabach,Ausgezeichnet,,Kantonales Labor Zürich,8.689203251,47.35004244
2020-05-28,999294,Uster / Einmündung Aabach,Ausgezeichnet,,Kantonales Labor Zürich,8.689203251,47.35004244
2020-06-25,999294,Uster / Einmündung Aabach,Ausgezeichnet,,Kantonales Labor Zürich,8.689203251,47.35004244
2020-07-23,999294,Uster / Einmündung Aabach,Ausgezeichnet,,Kantonales Labor Zürich,8.689203251,47.35004244
2020-08-20,999294,Uster / Einmündung Aabach,Ausgezeichnet,,Kantonales Labor Zürich,8.689203251,47.35004244
2021-05-27,999294,Uster / Einmündung Aabach,Ausgezeichnet,,Kantonales Labor Zürich,8.689203251,47.35004244
2021-06-24,999294,Uster / Einmündung Aabach,Ausgezeichnet,,Kantonales Labor Zürich,8.689203251,47.35004244
2021-05-27,999295,Egg / Seebadi Egg,Ausgezeichnet,,Kantonales Labor Zürich,8.696417198,47.32199702
2021-06-24,999295,Egg / Seebadi Egg,Ausgezeichnet,,Kantonales Labor Zürich,8.696417198,47.32199702
2019-07-18,999295,Egg / Seebadi Egg,Ausgezeichnet,,Kantonales Labor Zürich,8.696417198,47.32199702
2019-08-15,999295,Egg / Seebadi Egg,Ausgezeichnet,,Kantonales Labor Zürich,8.696417198,47.32199702
2020-05-28,999295,Egg / Seebadi Egg,Ausgezeichnet,,Kantonales Labor Zürich,8.696417198,47.32199702
2020-06-25,999295,Egg / Seebadi Egg,Ausgezeichnet,,Kantonales Labor Zürich,8.696417198,47.32199702
2020-07-23,999295,Egg / Seebadi Egg,Ausgezeichnet,,Kantonales Labor Zürich,8.696417198,47.32199702
2020-08-20,999295,Egg / Seebadi Egg,Ausgezeichnet,,Kantonales Labor Zürich,8.696417198,47.32199702
2021-05-27,999295,Egg / Seebadi Egg,Ausgezeichnet,,Kantonales Labor Zürich,8.696417198,47.32199702
2021-06-24,999295,Egg / Seebadi Egg,Ausgezeichnet,,Kantonales Labor Zürich,8.696417198,47.32199702
2021-05-27,999298,Maur / Strandbad Maur,Ausgezeichnet,,Kantonales Labor Zürich,8.675291407,47.34601842
2021-06-24,999298,Maur / Strandbad Maur,Ausgezeichnet,,Kantonales Labor Zürich,8.675291407,47.34601842
2019-07-18,999298,Maur / Strandbad Maur,Ausgezeichnet,,Kantonales Labor Zürich,8.675291407,47.34601842
2019-08-15,999298,Maur / Strandbad Maur,Gut,,Kantonales Labor Zürich,8.675291407,47.34601842
2020-05-28,999298,Maur / Strandbad Maur,Ausgezeichnet,,Kantonales Labor Zürich,8.675291407,47.34601842
2020-06-25,999298,Maur / Strandbad Maur,Ausgezeichnet,,Kantonales Labor Zürich,8.675291407,47.34601842
2020-07-23,999298,Maur / Strandbad Maur,Ausgezeichnet,,Kantonales Labor Zürich,8.675291407,47.34601842
2020-08-20,999298,Maur / Strandbad Maur,Ausgezeichnet,,Kantonales Labor Zürich,8.675291407,47.34601842
2021-05-27,999298,Maur / Strandbad Maur,Ausgezeichnet,,Kantonales Labor Zürich,8.675291407,47.34601842
2021-06-24,999298,Maur / Strandbad Maur,Ausgezeichnet,,Kantonales Labor Zürich,8.675291407,47.34601842
2021-05-27,999299,Maur / Zeltklub Zürich,Ausgezeichnet,,Kantonales Labor Zürich,8.669820959,47.34697644
2021-06-24,999299,Maur / Zeltklub Zürich,Ausgezeichnet,,Kantonales Labor Zürich,8.669820959,47.34697644
2019-07-18,999299,Maur / Zeltklub Zürich,Ausgezeichnet,,Kantonales Labor Zürich,8.669820959,47.34697644
2019-08-15,999299,Maur / Zeltklub Zürich,Ausgezeichnet,,Kantonales Labor Zürich,8.669820959,47.34697644
2020-05-28,999299,Maur / Zeltklub Zürich,Ausgezeichnet,,Kantonales Labor Zürich,8.669820959,47.34697644
2020-06-25,999299,Maur / Zeltklub Zürich,Ausgezeichnet,,Kantonales Labor Zürich,8.669820959,47.34697644
2020-07-23,999299,Maur / Zeltklub Zürich,Ausgezeichnet,,Kantonales Labor Zürich,8.669820959,47.34697644
2020-08-20,999299,Maur / Zeltklub Zürich,Ausgezeichnet,,Kantonales Labor Zürich,8.669820959,47.34697644
2021-05-27,999299,Maur / Zeltklub Zürich,Ausgezeichnet,,Kantonales Labor Zürich,8.669820959,47.34697644
2021-06-24,999299,Maur / Zeltklub Zürich,Ausgezeichnet,,Kantonales Labor Zürich,8.669820959,47.34697644
2021-05-27,999301,Maur / Campingplatz Naturfreunde,Ausgezeichnet,,Kantonales Labor Zürich,8.664003321,47.35356901
2021-06-24,999301,Maur / Campingplatz Naturfreunde,Ausgezeichnet,,Kantonales Labor Zürich,8.664003321,47.35356901
2019-07-18,999301,Maur / Campingplatz Naturfreunde,Gut,,Kantonales Labor Zürich,8.664003321,47.35356901
2019-08-15,999301,Maur / Campingplatz Naturfreunde,Ausgezeichnet,,Kantonales Labor Zürich,8.664003321,47.35356901
2020-05-28,999301,Maur / Campingplatz Naturfreunde,Ausgezeichnet,,Kantonales Labor Zürich,8.664003321,47.35356901
2020-06-25,999301,Maur / Campingplatz Naturfreunde,Ausgezeichnet,,Kantonales Labor Zürich,8.664003321,47.35356901
2020-07-23,999301,Maur / Campingplatz Naturfreunde,Ausgezeichnet,,Kantonales Labor Zürich,8.664003321,47.35356901
2020-08-20,999301,Maur / Campingplatz Naturfreunde,Ausgezeichnet,,Kantonales Labor Zürich,8.664003321,47.35356901
2021-05-27,999301,Maur / Campingplatz Naturfreunde,Ausgezeichnet,,Kantonales Labor Zürich,8.664003321,47.35356901
2021-06-24,999301,Maur / Campingplatz Naturfreunde,Ausgezeichnet,,Kantonales Labor Zürich,8.664003321,47.35356901
2021-05-27,999302,Maur / Campingplatz TCS,Ausgezeichnet,,Kantonales Labor Zürich,8.659426491,47.35601927
2021-06-24,999302,Maur / Campingplatz TCS,Ausgezeichnet,,Kantonales Labor Zürich,8.659426491,47.35601927
2019-07-18,999302,Maur / Campingplatz TCS,Ausgezeichnet,,Kantonales Labor Zürich,8.659426491,47.35601927
2019-08-15,999302,Maur / Campingplatz TCS,Ausgezeichnet,,Kantonales Labor Zürich,8.659426491,47.35601927
2020-05-28,999302,Maur / Campingplatz TCS,Ausgezeichnet,,Kantonales Labor Zürich,8.659426491,47.35601927
2020-06-25,999302,Maur / Campingplatz TCS,Ausgezeichnet,,Kantonales Labor Zürich,8.659426491,47.35601927
2020-07-23,999302,Maur / Campingplatz TCS,Ausgezeichnet,,Kantonales Labor Zürich,8.659426491,47.35601927
2020-08-20,999302,Maur / Campingplatz TCS,Ausgezeichnet,,Kantonales Labor Zürich,8.659426491,47.35601927
2021-05-27,999302,Maur / Campingplatz TCS,Ausgezeichnet,,Kantonales Labor Zürich,8.659426491,47.35601927
2021-06-24,999302,Maur / Campingplatz TCS,Ausgezeichnet,,Kantonales Labor Zürich,8.659426491,47.35601927
2021-05-27,999303,Fällanden / Jugendherberge,Ausgezeichnet,,Kantonales Labor Zürich,8.654222538,47.36117455
2021-06-24,999303,Fällanden / Jugendherberge,Ausgezeichnet,,Kantonales Labor Zürich,8.654222538,47.36117455
2019-07-18,999303,Fällanden / Jugendherberge,Ausgezeichnet,,Kantonales Labor Zürich,8.654222538,47.36117455
2019-08-15,999303,Fällanden / Jugendherberge,Ausgezeichnet,,Kantonales Labor Zürich,8.654222538,47.36117455
2020-05-28,999303,Fällanden / Jugendherberge,Ausgezeichnet,,Kantonales Labor Zürich,8.654222538,47.36117455
2020-06-25,999303,Fällanden / Jugendherberge,Ausgezeichnet,,Kantonales Labor Zürich,8.654222538,47.36117455
2020-07-23,999303,Fällanden / Jugendherberge,Ausgezeichnet,,Kantonales Labor Zürich,8.654222538,47.36117455
2020-08-20,999303,Fällanden / Jugendherberge,Ausgezeichnet,,Kantonales Labor Zürich,8.654222538,47.36117455
2021-05-27,999303,Fällanden / Jugendherberge,Ausgezeichnet,,Kantonales Labor Zürich,8.654222538,47.36117455
2021-06-24,999303,Fällanden / Jugendherberge,Ausgezeichnet,,Kantonales Labor Zürich,8.654222538,47.36117455
2021-05-27,999304,Greifensee / Strandbad,Ausgezeichnet,,Kantonales Labor Zürich,8.671345143,47.36653419
2021-06-24,999304,Greifensee / Strandbad,Ausgezeichnet,,Kantonales Labor Zürich,8.671345143,47.36653419
2019-07-18,999304,Greifensee / Strandbad,Ausgezeichnet,,Kantonales Labor Zürich,8.671345143,47.36653419
2019-08-15,999304,Greifensee / Strandbad,Ausgezeichnet,,Kantonales Labor Zürich,8.671345143,47.36653419
2020-05-28,999304,Greifensee / Strandbad,Ausgezeichnet,,Kantonales Labor Zürich,8.671345143,47.36653419
2020-06-25,999304,Greifensee / Strandbad,Ausgezeichnet,,Kantonales Labor Zürich,8.671345143,47.36653419
2020-07-23,999304,Greifensee / Strandbad,Ausgezeichnet,,Kantonales Labor Zürich,8.671345143,47.36653419
2020-08-20,999304,Greifensee / Strandbad,Ausgezeichnet,,Kantonales Labor Zürich,8.671345143,47.36653419
2021-05-27,999304,Greifensee / Strandbad,Ausgezeichnet,,Kantonales Labor Zürich,8.671345143,47.36653419
2021-06-24,999304,Greifensee / Strandbad,Ausgezeichnet,,Kantonales Labor Zürich,8.671345143,47.36653419
2019-07-16,999324,Ossingen / Badeplatz Husemersee,Ausgezeichnet,,Kantonales Labor Zürich,8.703690368,47.62087988
2020-08-12,999324,Ossingen / Badeplatz Husemersee,Ausgezeichnet,,Kantonales Labor Zürich,8.703690368,47.62087988
2021-05-27,999325,Seegräben / Strandbad Seegräben,Ausgezeichnet,,Kantonales Labor Zürich,8.774707083,47.34572014
2021-06-24,999325,Seegräben / Strandbad Seegräben,Ausgezeichnet,,Kantonales Labor Zürich,8.774707083,47.34572014
2019-07-18,999325,Seegräben / Strandbad Seegräben,Gut,,Kantonales Labor Zürich,8.774707083,47.34572014
2019-08-15,999325,Seegräben / Strandbad Seegräben,Ausgezeichnet,,Kantonales Labor Zürich,8.774707083,47.34572014
2020-05-28,999325,Seegräben / Strandbad Seegräben,Ausgezeichnet,,Kantonales Labor Zürich,8.774707083,47.34572014
2020-06-25,999325,Seegräben / Strandbad Seegräben,Ausgezeichnet,,Kantonales Labor Zürich,8.774707083,47.34572014
2020-07-23,999325,Seegräben / Strandbad Seegräben,Ausgezeichnet,,Kantonales Labor Zürich,8.774707083,47.34572014
2020-08-20,999325,Seegräben / Strandbad Seegräben,Ausgezeichnet,,Kantonales Labor Zürich,8.774707083,47.34572014
2021-05-27,999325,Seegräben / Strandbad Seegräben,Ausgezeichnet,,Kantonales Labor Zürich,8.774707083,47.34572014
2021-06-24,999325,Seegräben / Strandbad Seegräben,Ausgezeichnet,,Kantonales Labor Zürich,8.774707083,47.34572014
2021-05-27,999326,Pfäffikon / Strandbad Auslikon,Ausgezeichnet,,Kantonales Labor Zürich,8.789858274,47.34298
2021-06-24,999326,Pfäffikon / Strandbad Auslikon,Ausgezeichnet,,Kantonales Labor Zürich,8.789858274,47.34298
2019-07-18,999326,Pfäffikon / Strandbad Auslikon,Ausgezeichnet,,Kantonales Labor Zürich,8.789858274,47.34298
2019-08-15,999326,Pfäffikon / Strandbad Auslikon,Ausgezeichnet,,Kantonales Labor Zürich,8.789858274,47.34298
2020-05-28,999326,Pfäffikon / Strandbad Auslikon,Ausgezeichnet,,Kantonales Labor Zürich,8.789858274,47.34298
2020-06-25,999326,Pfäffikon / Strandbad Auslikon,Ausgezeichnet,,Kantonales Labor Zürich,8.789858274,47.34298
2020-07-23,999326,Pfäffikon / Strandbad Auslikon,Ausgezeichnet,,Kantonales Labor Zürich,8.789858274,47.34298
2020-08-20,999326,Pfäffikon / Strandbad Auslikon,Ausgezeichnet,,Kantonales Labor Zürich,8.789858274,47.34298
2021-05-27,999326,Pfäffikon / Strandbad Auslikon,Ausgezeichnet,,Kantonales Labor Zürich,8.789858274,47.34298
2021-06-24,999326,Pfäffikon / Strandbad Auslikon,Ausgezeichnet,,Kantonales Labor Zürich,8.789858274,47.34298
2021-05-27,999327,Pfäffikon / Strandbad Baumen,Ausgezeichnet,,Kantonales Labor Zürich,8.785589037,47.35839446
2021-06-24,999327,Pfäffikon / Strandbad Baumen,Gut,,Kantonales Labor Zürich,8.785589037,47.35839446
2019-07-18,999327,Pfäffikon / Strandbad Baumen,Ausgezeichnet,,Kantonales Labor Zürich,8.785589037,47.35839446
2019-08-15,999327,Pfäffikon / Strandbad Baumen,Ausgezeichnet,,Kantonales Labor Zürich,8.785589037,47.35839446
2020-05-28,999327,Pfäffikon / Strandbad Baumen,Ausgezeichnet,,Kantonales Labor Zürich,8.785589037,47.35839446
2020-06-25,999327,Pfäffikon / Strandbad Baumen,Ausgezeichnet,,Kantonales Labor Zürich,8.785589037,47.35839446
2020-07-23,999327,Pfäffikon / Strandbad Baumen,Ausgezeichnet,,Kantonales Labor Zürich,8.785589037,47.35839446
2020-08-20,999327,Pfäffikon / Strandbad Baumen,Ausgezeichnet,,Kantonales Labor Zürich,8.785589037,47.35839446
2021-05-27,999327,Pfäffikon / Strandbad Baumen,Ausgezeichnet,,Kantonales Labor Zürich,8.785589037,47.35839446
2021-06-24,999327,Pfäffikon / Strandbad Baumen,Gut,,Kantonales Labor Zürich,8.785589037,47.35839446
2019-07-09,999328,Bubikon / Badeplatz Egelsee,Ausgezeichnet,,Kantonales Labor Zürich,8.819776858,47.25795711
2020-06-02,999328,Bubikon / Badeplatz Egelsee,Ausgezeichnet,,Kantonales Labor Zürich,8.819776858,47.25795711
2019-07-09,999329,Hombrechtikon / Badeplatz Lützelsee,Ausgezeichnet,,Kantonales Labor Zürich,8.772136115,47.25878813
2020-06-02,999329,Hombrechtikon / Badeplatz Lützelsee,Ausgezeichnet,,Kantonales Labor Zürich,8.772136115,47.25878813
2019-07-09,999331,Bauma / Campingplatz Saland,Gut,,Kantonales Labor Zürich,8.858712913,47.38996588
2020-06-02,999331,Bauma / Campingplatz Saland,Ausgezeichnet,,Kantonales Labor Zürich,8.858712913,47.38996588
2019-07-09,999332,Weisslingen / Badeplatz Brauiweiher,Ausgezeichnet,,Kantonales Labor Zürich,8.753391313,47.42541313
2020-06-02,999332,Weisslingen / Badeplatz Brauiweiher,Ausgezeichnet,,Kantonales Labor Zürich,8.753391313,47.42541313
2021-06-07,999333,Hausen am Albis / Strandbad,Ausgezeichnet,,Kantonales Labor Zürich,8.510330359,47.26560376
2019-07-03,999333,Hausen am Albis / Strandbad,Ausgezeichnet,,Kantonales Labor Zürich,8.510330359,47.26560376
2020-06-03,999333,Hausen am Albis / Strandbad,Ausgezeichnet,,Kantonales Labor Zürich,8.510330359,47.26560376
2021-06-07,999333,Hausen am Albis / Strandbad,Ausgezeichnet,,Kantonales Labor Zürich,8.510330359,47.26560376
2021-06-07,999334,Aeugst am Albis / Fischersteg,Ausgezeichnet,,Kantonales Labor Zürich,8.501958226,47.26590617
2019-07-03,999334,Aeugst am Albis / Fischersteg,Ausgezeichnet,,Kantonales Labor Zürich,8.501958226,47.26590617
2020-06-03,999334,Aeugst am Albis / Fischersteg,Ausgezeichnet,,Kantonales Labor Zürich,8.501958226,47.26590617
2021-06-07,999334,Aeugst am Albis / Fischersteg,Ausgezeichnet,,Kantonales Labor Zürich,8.501958226,47.26590617
2021-06-07,999335,Aeugst am Albis / Badeplatz Türlersee,Ausgezeichnet,,Kantonales Labor Zürich,8.501048075,47.27263409
2019-07-03,999335,Aeugst am Albis / Badeplatz Türlersee,Ausgezeichnet,,Kantonales Labor Zürich,8.501048075,47.27263409
2020-06-03,999335,Aeugst am Albis / Badeplatz Türlersee,Ausgezeichnet,,Kantonales Labor Zürich,8.501048075,47.27263409
2021-06-07,999335,Aeugst am Albis / Badeplatz Türlersee,Ausgezeichnet,,Kantonales Labor Zürich,8.501048075,47.27263409
2021-06-07,999336,Hedingen / Badeplatz Hedingerweiher,Ausgezeichnet,,Kantonales Labor Zürich,8.454995059,47.29518657
2019-07-03,999336,Hedingen / Badeplatz Hedingerweiher,Ausgezeichnet,,Kantonales Labor Zürich,8.454995059,47.29518657
2020-06-03,999336,Hedingen / Badeplatz Hedingerweiher,Ausgezeichnet,,Kantonales Labor Zürich,8.454995059,47.29518657
2021-06-07,999336,Hedingen / Badeplatz Hedingerweiher,Ausgezeichnet,,Kantonales Labor Zürich,8.454995059,47.29518657
2021-06-07,999337,Horgen / Badeplatz Horgenerweiher,Gut,,Kantonales Labor Zürich,8.59904787,47.24338036
2019-07-03,999337,Horgen / Badeplatz Horgenerweiher,Gut,,Kantonales Labor Zürich,8.59904787,47.24338036
2020-06-03,999337,Horgen / Badeplatz Horgenerweiher,Ausgezeichnet,,Kantonales Labor Zürich,8.59904787,47.24338036
2021-06-07,999337,Horgen / Badeplatz Horgenerweiher,Gut,,Kantonales Labor Zürich,8.59904787,47.24338036
2021-06-07,999338,Wädenswil / Badeplatz Bachgadenweiher,Ausreichend,,Kantonales Labor Zürich,8.63394623,47.22325113
2021-06-28,999338,Wädenswil / Badeplatz Bachgadenweiher,Ausgezeichnet,,Kantonales Labor Zürich,8.63394623,47.22325113
2019-07-03,999338,Wädenswil / Badeplatz Bachgadenweiher,Gut,,Kantonales Labor Zürich,8.63394623,47.22325113
2020-06-03,999338,Wädenswil / Badeplatz Bachgadenweiher,Gut,,Kantonales Labor Zürich,8.63394623,47.22325113
2020-06-15,999338,Wädenswil / Badeplatz Bachgadenweiher,Ausgezeichnet,,Kantonales Labor Zürich,8.63394623,47.22325113
2021-06-07,999338,Wädenswil / Badeplatz Bachgadenweiher,Ausreichend,,Kantonales Labor Zürich,8.63394623,47.22325113
2021-06-28,999338,Wädenswil / Badeplatz Bachgadenweiher,Ausgezeichnet,,Kantonales Labor Zürich,8.63394623,47.22325113
2021-06-07,999339,Hütten / Badeplatz Hüttnersee,Ausgezeichnet,,Kantonales Labor Zürich,8.677484307,47.18461284
2019-07-03,999339,Hütten / Badeplatz Hüttnersee,Gut,,Kantonales Labor Zürich,8.677484307,47.18461284
2020-06-03,999339,Hütten / Badeplatz Hüttnersee,Ausgezeichnet,,Kantonales Labor Zürich,8.677484307,47.18461284
2021-06-07,999339,Hütten / Badeplatz Hüttnersee,Ausgezeichnet,,Kantonales Labor Zürich,8.677484307,47.18461284
2021-06-30,999340,Niederhasli / Badeplatz Mettmenhaslisee,Ausgezeichnet,,Kantonales Labor Zürich,8.490823994,47.47348868
2019-07-29,999340,Niederhasli / Badeplatz Mettmenhaslisee,Ausgezeichnet,,Kantonales Labor Zürich,8.490823994,47.47348868
2020-06-04,999340,Niederhasli / Badeplatz Mettmenhaslisee,Ausgezeichnet,,Kantonales Labor Zürich,8.490823994,47.47348868
2021-06-30,999340,Niederhasli / Badeplatz Mettmenhaslisee,Ausgezeichnet,,Kantonales Labor Zürich,8.490823994,47.47348868
2021-05-25,999341,Zürich / Seebad Katzensee Schwimmerbereich,Ausgezeichnet,,Kantonales Labor Zürich,8.492917386,47.43117587
2021-06-30,999341,Zürich / Seebad Katzensee Schwimmerbereich,Ausgezeichnet,,Kantonales Labor Zürich,8.492917386,47.43117587
2019-07-29,999341,Zürich / Seebad Katzensee Schwimmerbereich,Ausgezeichnet,,Kantonales Labor Zürich,8.492917386,47.43117587
2019-08-29,999341,Zürich / Seebad Katzensee Schwimmerbereich,Ausgezeichnet,,Kantonales Labor Zürich,8.492917386,47.43117587
2020-05-25,999341,Zürich / Seebad Katzensee Schwimmerbereich,Ausgezeichnet,,Kantonales Labor Zürich,8.492917386,47.43117587
2020-06-30,999341,Zürich / Seebad Katzensee Schwimmerbereich,Ausgezeichnet,,Kantonales Labor Zürich,8.492917386,47.43117587
2020-07-29,999341,Zürich / Seebad Katzensee Schwimmerbereich,Ausgezeichnet,,Kantonales Labor Zürich,8.492917386,47.43117587
2020-08-25,999341,Zürich / Seebad Katzensee Schwimmerbereich,Ausgezeichnet,,Kantonales Labor Zürich,8.492917386,47.43117587
2021-05-25,999341,Zürich / Seebad Katzensee Schwimmerbereich,Ausgezeichnet,,Kantonales Labor Zürich,8.492917386,47.43117587
2021-06-30,999341,Zürich / Seebad Katzensee Schwimmerbereich,Ausgezeichnet,,Kantonales Labor Zürich,8.492917386,47.43117587
2021-05-25,999342,Opfikon-Glattbrugg / Stirnseite Zürich,Ausgezeichnet,,Kantonales Labor Zürich,8.562278644,47.41891009
2020-06-04,999342,Opfikon-Glattbrugg / Stirnseite Zürich,Gut,,Kantonales Labor Zürich,8.562278644,47.41891009
2021-05-25,999342,Opfikon-Glattbrugg / Stirnseite Zürich,Ausgezeichnet,,Kantonales Labor Zürich,8.562278644,47.41891009
2021-05-25,999343,Opfikon-Glattbrugg / Stirnseite Opfikon,Ausgezeichnet,,Kantonales Labor Zürich,8.565970087,47.42300288
2020-06-04,999343,Opfikon-Glattbrugg / Stirnseite Opfikon,Ausgezeichnet,,Kantonales Labor Zürich,8.565970087,47.42300288
2021-05-25,999343,Opfikon-Glattbrugg / Stirnseite Opfikon,Ausgezeichnet,,Kantonales Labor Zürich,8.565970087,47.42300288
2020-07-30,999344,Wiesendangen / Naturbad Kefikon Seite Einlauf,Ausgezeichnet,,Kantonales Labor Zürich,8.824312882,47.54635456
2020-07-30,999345,Wiesendangen / Naturbad Kefikon Seite Auslauf,Ausgezeichnet,,Kantonales Labor Zürich,8.825540164,47.54654677
2021-05-27,999355,Fällanden / Badeplatz Rohr,Ausgezeichnet,,Kantonales Labor Zürich,8.653462485,47.36732638
2021-06-24,999355,Fällanden / Badeplatz Rohr,Ausgezeichnet,,Kantonales Labor Zürich,8.653462485,47.36732638
2019-07-18,999355,Fällanden / Badeplatz Rohr,Ausgezeichnet,,Kantonales Labor Zürich,8.653462485,47.36732638
2019-08-15,999355,Fällanden / Badeplatz Rohr,Ausgezeichnet,,Kantonales Labor Zürich,8.653462485,47.36732638
2020-05-28,999355,Fällanden / Badeplatz Rohr,Ausgezeichnet,,Kantonales Labor Zürich,8.653462485,47.36732638
2020-06-25,999355,Fällanden / Badeplatz Rohr,Ausgezeichnet,,Kantonales Labor Zürich,8.653462485,47.36732638
2020-07-23,999355,Fällanden / Badeplatz Rohr,Ausgezeichnet,,Kantonales Labor Zürich,8.653462485,47.36732638
2020-08-20,999355,Fällanden / Badeplatz Rohr,Ausgezeichnet,,Kantonales Labor Zürich,8.653462485,47.36732638
2021-05-27,999355,Fällanden / Badeplatz Rohr,Ausgezeichnet,,Kantonales Labor Zürich,8.653462485,47.36732638
2021-06-24,999355,Fällanden / Badeplatz Rohr,Ausgezeichnet,,Kantonales Labor Zürich,8.653462485,47.36732638
2021-05-25,999370,Zürich / Frauenbad Stadthausquai,Ausgezeichnet,,Kantonales Labor Zürich,8.542125232,47.36858778
2021-06-30,999370,Zürich / Frauenbad Stadthausquai,Ausgezeichnet,,Kantonales Labor Zürich,8.542125232,47.36858778
2019-07-29,999370,Zürich / Frauenbad Stadthausquai,Ausgezeichnet,,Kantonales Labor Zürich,8.542125232,47.36858778
2019-08-29,999370,Zürich / Frauenbad Stadthausquai,Ausgezeichnet,,Kantonales Labor Zürich,8.542125232,47.36858778
2020-05-25,999370,Zürich / Frauenbad Stadthausquai,Ausgezeichnet,,Kantonales Labor Zürich,8.542125232,47.36858778
2020-06-30,999370,Zürich / Frauenbad Stadthausquai,Ausgezeichnet,,Kantonales Labor Zürich,8.542125232,47.36858778
2020-07-29,999370,Zürich / Frauenbad Stadthausquai,Ausgezeichnet,,Kantonales Labor Zürich,8.542125232,47.36858778
2020-08-25,999370,Zürich / Frauenbad Stadthausquai,Ausgezeichnet,,Kantonales Labor Zürich,8.542125232,47.36858778
2021-05-25,999370,Zürich / Frauenbad Stadthausquai,Ausgezeichnet,,Kantonales Labor Zürich,8.542125232,47.36858778
2021-06-30,999370,Zürich / Frauenbad Stadthausquai,Ausgezeichnet,,Kantonales Labor Zürich,8.542125232,47.36858778
2021-05-25,999371,Zürich / Männerbad Schanzengraben,Ausgezeichnet,,Kantonales Labor Zürich,8.533065512,47.37165137
2021-06-30,999371,Zürich / Männerbad Schanzengraben,Ausgezeichnet,,Kantonales Labor Zürich,8.533065512,47.37165137
2019-07-29,999371,Zürich / Männerbad Schanzengraben,Ausgezeichnet,,Kantonales Labor Zürich,8.533065512,47.37165137
2019-08-29,999371,Zürich / Männerbad Schanzengraben,Gut,,Kantonales Labor Zürich,8.533065512,47.37165137
2020-05-25,999371,Zürich / Männerbad Schanzengraben,Ausgezeichnet,,Kantonales Labor Zürich,8.533065512,47.37165137
2020-06-30,999371,Zürich / Männerbad Schanzengraben,Ausgezeichnet,,Kantonales Labor Zürich,8.533065512,47.37165137
2020-07-29,999371,Zürich / Männerbad Schanzengraben,Ausgezeichnet,,Kantonales Labor Zürich,8.533065512,47.37165137
2020-08-25,999371,Zürich / Männerbad Schanzengraben,Ausgezeichnet,,Kantonales Labor Zürich,8.533065512,47.37165137
2021-05-25,999371,Zürich / Männerbad Schanzengraben,Ausgezeichnet,,Kantonales Labor Zürich,8.533065512,47.37165137
2021-06-30,999371,Zürich / Männerbad Schanzengraben,Ausgezeichnet,,Kantonales Labor Zürich,8.533065512,47.37165137
2021-05-25,999372,Zürich / Flussbad Oberer Letten,Ausgezeichnet,,Kantonales Labor Zürich,8.534637376,47.38563288
2021-06-30,999372,Zürich / Flussbad Oberer Letten,Ausgezeichnet,,Kantonales Labor Zürich,8.534637376,47.38563288
2019-07-29,999372,Zürich / Flussbad Oberer Letten,Ausgezeichnet,,Kantonales Labor Zürich,8.534637376,47.38563288
2019-08-29,999372,Zürich / Flussbad Oberer Letten,Ausgezeichnet,,Kantonales Labor Zürich,8.534637376,47.38563288
2020-05-25,999372,Zürich / Flussbad Oberer Letten,Ausgezeichnet,,Kantonales Labor Zürich,8.534637376,47.38563288
2020-06-30,999372,Zürich / Flussbad Oberer Letten,Ausgezeichnet,,Kantonales Labor Zürich,8.534637376,47.38563288
2020-07-29,999372,Zürich / Flussbad Oberer Letten,Ausgezeichnet,,Kantonales Labor Zürich,8.534637376,47.38563288
2020-08-25,999372,Zürich / Flussbad Oberer Letten,Ausgezeichnet,,Kantonales Labor Zürich,8.534637376,47.38563288
2021-05-25,999372,Zürich / Flussbad Oberer Letten,Ausgezeichnet,,Kantonales Labor Zürich,8.534637376,47.38563288
2021-06-30,999372,Zürich / Flussbad Oberer Letten,Ausgezeichnet,,Kantonales Labor Zürich,8.534637376,47.38563288
2021-05-25,999373,Zürich / Flussbad Unterer Letten,Ausgezeichnet,,Kantonales Labor Zürich,8.529069695,47.3892746
2021-06-30,999373,Zürich / Flussbad Unterer Letten,Ausgezeichnet,,Kantonales Labor Zürich,8.529069695,47.3892746
2019-07-29,999373,Zürich / Flussbad Unterer Letten,Ausgezeichnet,,Kantonales Labor Zürich,8.529069695,47.3892746
